,Config,Scheduler,Iteration,total time,cpu time,write to cpu ratio,task scheduler delay,peak JVM,total shuffle read,total shuffle write,average response time,average response time (worst10%),average response time (worst85),average response time (worst95),average response time (worst100),average proportional slowdown,average proportional slowdown (worst10%),loop100_ average response time,loop100_ average response time (worst 10%),loop100_ average proportional slowdown,loop100_ average proportional slowdown (worst 10%),loop100_ average response time (worst 1%),loop100_ average proportional slowdown (worst 1%),loop1000_ average response time,loop1000_ average response time (worst 10%),loop1000_ average proportional slowdown,loop1000_ average proportional slowdown (worst 10%),loop1000_ average response time (worst 1%),loop1000_ average proportional slowdown (worst 1%),user1_big_ average response time,user1_big_ average proportional slowdown (worst 10%),user1_big_ average response time (worst 10%),user1_big_ average proportional slowdown,user2_big_ average response time,user2_big_ average proportional slowdown (worst 10%),user2_big_ average response time (worst 10%),user2_big_ average proportional slowdown,user3_small_ average response time,user3_small_ average proportional slowdown (worst 10%),user3_small_ average response time (worst 10%),user3_small_ average proportional slowdown,user4_small_ average response time,user4_small_ average proportional slowdown (worst 10%),user4_small_ average response time (worst 10%),user4_small_ average proportional slowdown,loop20_ DVR,loop20_ violation count,loop20_ DSR,loop20_ slack count,loop100_ DVR,loop100_ violation count,loop100_ DSR,loop100_ slack count,loop1000_ DVR,loop1000_ violation count,loop1000_ DSR,loop1000_ slack count,user1_big_ DVR,user1_big_ violation count,user1_big_ DSR,user1_big_ slack count,user2_big_ DVR,user2_big_ violation count,user2_big_ DSR,user2_big_ slack count,user3_small_ DVR,user3_small_ violation count,user3_small_ DSR,user3_small_ slack count,user4_small_ DVR,user4_small_ violation count,user4_small_ DSR,user4_small_ slack count,best user DVR,worst user DVR ,best user DSR,worst user DSR,Total DVR,Total violations,Total DSR,Total gains
40,2_large_2_small_users,CUSTOM_RANDOM_PARTITIONER,0.0,38.04699993133545,0.0,0.0,0.0,0.596018544,0.000169212,0.000169212,12.037049996852875,29.703999996185303,7.959000006318092,27.707333246866863,30.27500009536743,4.1899647751391615,13.195912925893069,14.584666669368744,30.27500009536743,6.479194433304639,13.449578007715427,30.27500009536743,13.449578007715427,8.215624988079071,16.87999987602234,0.7561202878909457,1.553541012932892,16.87999987602234,1.553541012932892,9.470499992370605,1.553541012932892,16.87999987602234,0.8716119821794308,6.960749983787537,1.126869445312073,12.24399995803833,0.6406285936024606,11.99483331044515,12.94224784407071,29.132999897003174,5.328668729651332,17.17450002829234,13.449578007715427,30.27500009536743,7.629720136957945,,0.0,,0.0,2.5397439089876634,8.0,-0.4572916430815773,4.0,1.8728503270489674,12.0,-0.8813340771743982,8.0,1.5394035360796194,16.0,-0.8813340771743982,8.0,1.5394035360796194,16.0,-1.0226815552053383,12.0,1.7481408400063068,19.0,-0.9006793156142371,15.0,1.8728503270489671,24.0,-0.8813340771743982,16.0,1.5394035360796194,1.8728503270489671,-0.8813340771743982,-1.0226815552053383,1.8728503270489671,24.0,-0.8813340771743982,16.0
41,2_large_2_small_users,CUSTOM_RANDOM_PARTITIONER,1.0,39.16100001335144,0.0,0.0,0.0,0.601413968,0.000169212,0.000169212,7.4779000043869015,22.014999985694885,5.124000012874603,14.420333305994669,24.312999963760376,2.228467420626073,7.402043509938778,7.288416663805644,19.717000007629395,3.2378572473592375,8.759218128666989,19.717000007629395,8.759218128666989,7.762125015258789,24.312999963760376,0.7143826805263254,2.237632871359843,24.312999963760376,2.237632871359843,9.510000050067902,2.237632871359843,24.312999963760376,0.8752473471140676,6.0142499804496765,0.8041047341177036,8.736999988555908,0.5535180139385832,5.2890000740687055,4.414482468342791,9.937000036239624,2.349622422953667,9.287833253542582,8.759218128666989,19.717000007629395,4.126092071764807,,0.0,,0.0,1.3455250611172476,5.0,-0.3288566706110915,7.0,1.1624050476067622,9.0,-0.6552363187795404,11.0,1.0919742731796525,13.0,-0.6552363187795404,11.0,1.0919742731796525,13.0,-0.8075468212581498,15.0,1.0251343600643814,15.0,-0.7172110400463044,19.0,1.1624050476067624,18.0,-0.6552363187795404,22.0,1.0251343600643814,1.1624050476067624,-0.6552363187795404,-0.8075468212581498,1.1624050476067624,18.0,-0.6552363187795404,22.0
42,2_large_2_small_users,CUSTOM_RANDOM_PARTITIONER,2.0,39.38100004196167,0.0,0.0,0.0,0.595343376,0.000169212,0.000169212,9.178350031375885,21.793500065803528,6.779562532901764,16.701000054677326,24.990999937057495,2.9774065340142206,9.681697052778109,10.091833372910818,24.990999937057495,4.483266713865311,11.10217678234451,24.990999937057495,11.10217678234451,7.808125019073486,15.08299994468689,0.7186162642375855,1.3881551649428825,15.08299994468689,1.3881551649428825,9.525250017642975,1.3881551649428825,15.08299994468689,0.8766508690481776,6.091000020503998,0.7730891441137022,8.400000095367432,0.5605816594269935,9.330000042915344,8.26121732321171,18.59600019454956,4.144824541499486,10.85366670290629,11.10217678234451,24.990999937057495,4.821708886231137,,0.0,,0.0,1.3699897471637414,8.0,-0.3257030362486895,4.0,1.1465987575794154,12.0,-0.7763678217150723,8.0,1.0349032627872523,16.0,-0.7763678217150723,8.0,1.0349032627872523,16.0,-0.9265894168705332,12.0,1.089058065732368,20.0,-0.8598753020975752,14.0,1.1465987575794152,24.0,-0.7763678217150725,16.0,1.0349032627872523,1.1465987575794152,-0.7763678217150723,-0.9265894168705332,1.1465987575794152,24.0,-0.7763678217150725,16.0
43,2_large_2_small_users,CUSTOM_RANDOM_PARTITIONER,1.0,38.86299999554952,0.0,0.0,0.0,0.5975919626666666,0.000169212,0.000169212,9.56443334420522,24.504166682561237,6.6208541840314865,19.609555535846287,26.526333332061768,3.131946243259818,10.093217829536652,10.654972235361736,24.994333346684776,4.733439464843062,11.103657639575642,24.994333346684776,11.103657639575642,7.928625007470449,18.7586665948232,0.7297064108849523,1.7264430164118725,18.7586665948232,1.7264430164118725,9.501916686693827,1.7264430164118725,18.7586665948232,0.8745033994472253,6.35533332824707,0.9013544411811596,9.79366668065389,0.5849094223226791,8.871277809143066,8.539315878541737,19.222000042597454,3.9410385647014943,12.438666661580404,11.103657639575642,24.994333346684776,5.52584036498463,,0.0,,0.0,1.7517529057562176,7.0,-0.37061711664711944,5.0,1.393951377411715,11.0,-0.7709794058896702,9.0,1.2220936906821747,15.0,-0.7709794058896702,9.0,1.2220936906821747,15.0,-0.9189392644446737,13.0,1.2874444219343522,18.0,-0.8259218859193722,16.0,1.393951377411715,22.0,-0.7709794058896703,18.0,1.199813719643751,1.393951377411715,-0.7709794058896702,-0.9189392644446737,1.393951377411715,22.0,-0.7709794058896703,18.0
32,2_large_2_small_users,CUSTOM_USERCLUSTERFAIR,0.0,52.30299997329712,0.0,0.0,0.0,0.557745008,5.2864e-05,5.2864e-05,7.371700036525726,15.88349997997284,5.77637505531311,12.304333289464315,18.098999977111816,1.514602822656575,2.6723678670211237,3.956666727860769,7.205000162124634,1.7577373291251748,3.200799716625781,7.205000162124634,3.200799716625781,12.494249999523163,18.098999977111816,1.1499010629536754,1.6657309812812862,18.098999977111816,1.6657309812812862,11.980500042438507,1.2579264629178466,13.667999982833862,1.1026183831796517,13.007999956607819,1.6657309812812862,18.098999977111816,1.1971837427276995,3.5845000743865967,2.0430920548780076,4.5990002155303955,1.5924034093232322,4.328833381334941,3.200799716625781,7.205000162124634,1.9230712489271167,,0.0,,0.0,0.6018593626251987,4.0,-0.37111427191358926,8.0,0.37196968519722445,12.0,-0.37111427191358926,8.0,0.31492636404800933,16.0,-0.37111427191358926,8.0,0.3259917497116296,20.0,-0.37111427191358926,8.0,0.3685495445181663,23.0,-0.3902734039685594,11.0,0.37196968519722445,24.0,-0.37111427191358926,16.0,0.31492636404800933,0.37196968519722445,-0.37111427191358926,-0.3902734039685594,0.37196968519722445,24.0,-0.37111427191358926,16.0
33,2_large_2_small_users,CUSTOM_USERCLUSTERFAIR,1.0,51.769999980926514,0.0,0.0,0.0,0.585826928,5.2864e-05,5.2864e-05,7.393899989128113,15.900499939918518,5.764562502503395,12.60699995358785,17.823999881744385,1.5193932303876838,2.6565970764431297,3.969666679700216,7.259999990463257,1.763512518747319,3.2252332254390295,7.259999990463257,3.2252332254390295,12.530249953269958,17.823999881744385,1.1532142978482314,1.640421506764013,17.823999881744385,1.640421506764013,12.175999939441681,1.286365100372063,13.976999998092651,1.1206111029811496,12.884499967098236,1.640421506764013,17.823999881744385,1.1858174927153131,3.6878333489100137,2.0879609274472304,4.700000047683716,1.6383089066681533,4.2515000104904175,3.2252332254390295,7.259999990463257,1.8887161308264844,,0.0,,0.0,0.6109032807300315,4.0,-0.36240157377187693,8.0,0.38088825020464717,12.0,-0.36240157377187693,8.0,0.3326474966789767,16.0,-0.36240157377187693,8.0,0.3348852440995703,20.0,-0.36240157377187693,8.0,0.3782594702356118,23.0,-0.37431351343962016,11.0,0.38088825020464717,24.0,-0.36240157377187693,16.0,0.3326474966789767,0.38088825020464717,-0.36240157377187693,-0.37431351343962016,0.38088825020464717,24.0,-0.36240157377187693,16.0
34,2_large_2_small_users,CUSTOM_USERCLUSTERFAIR,2.0,49.16799998283386,0.0,0.0,0.0,0.62132732,5.2864e-05,5.2864e-05,7.417299997806549,14.005499958992004,6.014250010251999,12.686666568120321,14.058000087738037,1.5732516453608743,3.341403869669578,4.214333355426788,8.255000114440918,1.872204955764899,3.667259046841811,8.255000114440918,3.667259046841811,12.22174996137619,14.058000087738037,1.1248216797548378,1.2938198967132701,14.058000087738037,1.2938198967132701,12.206499934196472,1.2938198967132701,14.058000087738037,1.1234181523350488,12.236999988555908,1.2841562588234292,13.952999830245972,1.1262252071746268,3.682000001271566,2.3789427006101667,5.355000019073486,1.6357174594720414,4.746666709582011,3.667259046841811,8.255000114440918,2.1086924520577566,,0.0,,0.0,0.23696376696977514,6.0,-0.37647155595972154,6.0,0.18195304314959126,14.0,-0.37647155595972154,6.0,0.18563747594316152,18.0,-0.37647155595972154,6.0,0.1669501184713593,22.0,-0.37647155595972154,6.0,0.17973106500519742,26.0,-0.38786667205101577,8.0,0.18195304314959126,28.0,-0.37647155595972154,12.0,0.1669501184713593,0.18563747594316152,-0.37647155595972154,-0.38786667205101577,0.18195304314959126,28.0,-0.37647155595972154,12.0
35,2_large_2_small_users,CUSTOM_USERCLUSTERFAIR,1.0,51.080333312352494,0.0,0.0,0.0,0.5882997520000001,5.2864e-05,5.2864e-05,7.39430000782013,15.263166626294456,5.851729189356169,12.532666603724163,16.660333315531414,1.5357492328017113,2.890122937711277,4.046888920995924,7.573333422342936,1.7978182678791308,3.364430662968874,7.573333422342936,3.364430662968874,12.415416638056438,16.660333315531414,1.1426456801855815,1.5333241282528567,16.660333315531414,1.5333241282528567,12.120999972025555,1.2793704866677267,13.901000022888184,1.11554921283195,12.70983330408732,1.5301029156229096,16.625333229700725,1.1697421475392131,3.651444474856059,2.169998560978468,4.884666760762532,1.6221432584878093,4.44233336713579,3.364430662968874,7.573333422342936,1.9734932772704528,,0.0,,0.0,0.48324213677500183,4.666666666666666,-0.36999580054839587,7.333333333333333,0.3116036595171543,12.666666666666668,-0.36999580054839587,7.333333333333333,0.2777371122233825,16.666666666666664,-0.36999580054839587,7.333333333333333,0.2759423707608531,20.666666666666668,-0.36999580054839587,7.333333333333333,0.30884669325299186,24.0,-0.3841511964863984,10.0,0.3116036595171543,25.333333333333336,-0.36999580054839587,14.666666666666666,0.2715079930661151,0.31283180378167774,-0.36999580054839587,-0.3841511964863984,0.3116036595171543,25.333333333333336,-0.36999580054839587,14.666666666666666
24,2_large_2_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,0.0,38.4300000667572,0.0,0.0,0.0,0.681449328,0.000169212,0.000169212,5.372250008583069,12.50249993801117,3.9828124940395355,10.269333442052206,12.911999940872192,1.1733216705214244,2.2376721724040345,3.212500015894572,6.450000047683716,1.4271434988425462,2.865393179779527,6.450000047683716,2.865393179779527,8.611874997615814,12.911999940872192,0.7925889280397417,1.1883484368756332,12.911999940872192,1.1883484368756332,7.671999990940094,0.9094841662050527,9.882000207901001,0.7060880761069527,9.551750004291534,1.1883484368756332,12.911999940872192,0.8790897799725308,2.6210000117619834,1.6099511650285419,3.624000072479248,1.1643713957183397,3.8040000200271606,2.865393179779527,6.450000047683716,1.6899156019667527,,0.0,,0.0,1.2900927054025768,1.0,-0.5033883901240221,11.0,0.5770022922795811,4.0,-0.4180228640723488,16.0,0.5770022922795811,4.0,-0.38736056481160397,20.0,0.4751322332620103,7.0,-0.3733075885214723,21.0,0.4751322332620103,7.0,-0.40760969211702663,27.0,0.577002292279581,8.0,-0.4180228640723488,32.0,0.4751322332620103,0.5770022922795811,-0.3733075885214723,-0.4180228640723488,0.577002292279581,8.0,-0.4180228640723488,32.0
25,2_large_2_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,1.0,38.3989999294281,0.0,0.0,0.0,0.581204816,0.000169212,0.000169212,5.347949993610382,12.505000114440918,3.968874990940094,10.17633326848348,12.928000211715698,1.1638648733052492,2.2221235421857317,3.178333342075348,6.413000106811523,1.411965056452842,2.8489560669975664,6.413000106811523,2.8489560669975664,8.602374970912933,12.928000211715698,0.7917145985838602,1.1898210125365327,12.928000211715698,1.1898210125365327,7.668749988079071,0.89190557127985,9.690999984741211,0.7057889639758015,9.535999953746796,1.1898210125365327,12.928000211715698,0.8776402331919189,2.647499998410543,1.5944024818518698,3.5889999866485596,1.17614393532232,3.709166685740153,2.8489560669975664,6.413000106811523,1.647786177583364,,0.0,,0.0,1.2829651284363268,1.0,-0.5046500709483722,11.0,0.5743249541583657,4.0,-0.41915226186967863,16.0,0.5743249541583657,4.0,-0.3886463337211765,20.0,0.4730906435472284,7.0,-0.3743676952094106,21.0,0.4730906435472284,7.0,-0.4066136956999932,27.0,0.5743249541583657,8.0,-0.41915226186967863,32.0,0.4730906435472284,0.5743249541583657,-0.3743676952094106,-0.41915226186967863,0.5743249541583657,8.0,-0.41915226186967863,32.0
26,2_large_2_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,2.0,38.4229998588562,0.0,0.0,0.0,0.66058628,0.000169212,0.000169212,5.413899981975556,12.541000127792358,4.105124965310097,9.868333339691162,12.991000175476074,1.191947820172352,2.277876471795277,3.2824999690055847,6.533999919891357,1.458240768105546,2.902709871120105,6.533999919891357,2.902709871120105,8.611000001430511,12.991000175476074,0.7925083982725609,1.1956191777162646,12.991000175476074,1.1956191777162646,7.685249984264374,0.8126639292905116,8.829999923706055,0.7073075315691293,9.53675001859665,1.1956191777162646,12.991000175476074,0.8777092649759927,2.7828332980473838,1.653043072470449,3.7209999561309814,1.2362653478664518,3.7821666399637857,2.902709871120105,6.533999919891357,1.6802161883446403,,0.0,,0.0,1.326443296950001,1.0,-0.48729845596937377,11.0,0.5650509911009607,4.0,-0.41019941635782153,16.0,0.5650509911009607,4.0,-0.3840801087814376,20.0,0.4562806616939549,7.0,-0.36981420513272273,21.0,0.4562806616939549,7.0,-0.39780091253483085,27.0,0.5650509911009607,8.0,-0.41019941635782153,32.0,0.4562806616939549,0.5650509911009607,-0.36981420513272273,-0.41019941635782153,0.5650509911009607,8.0,-0.41019941635782153,32.0
27,2_large_2_small_users,CUSTOM_USERCLUSTERFAIR_PARTITIONER,1.0,38.41733328501384,0.0,0.0,0.0,0.6410801413333334,0.000169212,0.000169212,5.378033328056335,12.516166726748148,4.018937483429909,10.104666683408949,12.94366677602132,1.1763781213330087,2.2458907287950143,3.2244444423251677,6.465666691462198,1.4324497744669782,2.872353039299066,6.465666691462198,2.872353039299066,8.608416656653086,12.94366677602132,0.7922706416320542,1.191262875709477,12.94366677602132,1.191262875709477,7.675333321094513,0.8713512222584714,9.467666705449421,0.7063948572172944,9.541499992211659,1.191262875709477,12.94366677602132,0.878146426046814,2.6837777694066367,1.6191322397836205,3.6446666717529297,1.1922602263023705,3.7651111152436996,2.872353039299066,6.465666691462198,1.6726393226315857,,0.0,,0.0,1.2998337102629682,1.0,-0.49844563901392275,11.0,0.5721260791796359,4.0,-0.41579151409994963,16.0,0.5721260791796359,4.0,-0.3866956691047394,20.0,0.4681678461677312,7.0,-0.3724964962878685,21.0,0.4681678461677312,7.0,-0.40400810011728355,27.0,0.5721260791796358,8.0,-0.41579151409994963,32.0,0.4681678461677312,0.5721260791796359,-0.3724964962878685,-0.41579151409994963,0.5721260791796358,8.0,-0.41579151409994963,32.0
44,2_large_2_small_users,DEFAULT_FAIR,0.0,48.40999984741211,0.0,0.0,0.0,0.591452416,5.2864e-05,5.2864e-05,7.46364996433258,12.811000108718872,6.259312450885773,11.815999984741211,13.676000118255615,1.6528380845493948,3.2458906436379564,4.570749958356221,7.474999904632568,2.0305419628415016,3.320746292595543,7.474999904632568,3.320746292595543,11.80299997329712,13.676000118255615,1.0862822671112344,1.2586627507482964,13.676000118255615,1.2586627507482964,11.56499993801117,1.083981397812313,11.777999877929688,1.0643780716958418,12.041000008583069,1.2586627507482964,13.676000118255615,1.1081864625266271,4.306999961535136,3.1710349946803693,7.137999773025513,1.9133718176522148,4.834499955177307,3.320746292595543,7.474999904632568,2.1477121080307895,,0.0,,0.0,0.05547989836268424,6.0,-0.2173208165670049,6.0,0.0465698916193656,11.0,-0.1537978761526374,9.0,0.04570762883493667,12.0,-0.12203640594545367,12.0,0.043228639090621114,16.0,-0.12203640594545367,12.0,0.047381037159990126,21.0,-0.11431925231414351,13.0,0.0465698916193656,22.0,-0.1537978761526374,18.0,0.043228639090621114,0.047381037159990126,-0.11431925231414351,-0.1537978761526374,0.0465698916193656,22.0,-0.1537978761526374,18.0
45,2_large_2_small_users,DEFAULT_FAIR,1.0,49.99000000953674,0.0,0.0,0.0,0.526494848,5.2864e-05,5.2864e-05,7.53914999961853,13.519999980926514,6.208687514066696,12.38266658782959,14.296000003814697,1.6402917350574526,3.2121279355103782,4.4785000284512835,7.292999982833862,1.989560208108078,3.2398933730936745,7.292999982833862,3.2398933730936745,12.1301249563694,14.296000003814697,1.1163890254815148,1.3157240811573048,14.296000003814697,1.3157240811573048,11.820749938488007,1.1728866557487763,12.74399995803833,1.0879158748781008,12.439499974250793,1.3157240811573048,14.296000003814697,1.1448621760849287,4.328666726748149,3.184362497927082,7.167999982833862,1.9229972131266766,4.628333330154419,3.2398933730936745,7.292999982833862,2.0561232030894794,,0.0,,0.0,0.14164384998514495,5.0,-0.2339742691016838,7.0,0.11938701239285436,13.0,-0.2339742691016838,7.0,0.11218077841461871,17.0,-0.2339742691016838,7.0,0.1140877653470709,21.0,-0.2339742691016838,7.0,0.11785025973251331,25.0,-0.19371078858855817,9.0,0.11938701239285435,26.0,-0.23397426910168387,14.0,0.11218077841461871,0.11938701239285435,-0.19371078858855817,-0.23397426910168387,0.11938701239285435,26.0,-0.23397426910168387,14.0
46,2_large_2_small_users,DEFAULT_FAIR,2.0,49.38199996948242,0.0,0.0,0.0,0.622117704,5.2864e-05,5.2864e-05,7.46340001821518,13.172500014305115,6.182312518358231,12.040000041325888,14.230999946594238,1.627631897019556,3.1297201582825163,4.451583365599315,7.187000036239624,1.9776025613502057,3.1928032146777534,7.187000036239624,3.1928032146777534,11.981124997138977,14.230999946594238,1.1026759005235816,1.3097418385342816,14.230999946594238,1.3097418385342816,11.67674994468689,1.102940496762696,11.983999967575073,1.074662918842841,12.285500049591064,1.3097418385342816,14.230999946594238,1.1306888822043222,4.23116668065389,2.974677859068658,6.69599986076355,1.8796831100194977,4.672000050544739,3.1928032146777534,7.187000036239624,2.075522012680914,,0.0,,0.0,0.04530950138821669,6.0,-0.2405591151092963,6.0,0.06051017983045617,12.0,-0.1825489762167086,8.0,0.05420986382776401,14.0,-0.14774289288115594,10.0,0.06557707264453601,18.0,-0.14774289288115594,10.0,0.06204034723049065,23.0,-0.137272640174472,11.0,0.06051017983045618,24.0,-0.18254897621670857,16.0,0.05420986382776401,0.06557707264453601,-0.137272640174472,-0.18254897621670857,0.06051017983045618,24.0,-0.18254897621670857,16.0
47,2_large_2_small_users,DEFAULT_FAIR,1.0,49.260666608810425,0.0,0.0,0.0,0.580021656,5.2864e-05,5.2864e-05,7.488733327388763,13.167833367983498,6.216770827770233,12.079555537965563,14.067666689554851,1.6402539055421346,3.1959129124769503,4.500277784135607,7.318333307902019,1.999234910766595,3.25114762678899,7.318333307902019,3.25114762678899,11.9714166422685,14.067666689554851,1.1017823977054435,1.2947095568132942,14.067666689554851,1.2947095568132942,11.687499940395355,1.1199361834412616,12.16866660118103,1.075652288472261,12.255333344141643,1.2947095568132942,14.067666689554851,1.127912506938626,4.288944456312391,3.1100251172253697,7.0006665388743095,1.905350713599463,4.711611111958821,3.25114762678899,7.318333307902019,2.0931191079337275,,0.0,,0.0,0.08081108324534864,5.666666666666667,-0.230618066925995,6.333333333333334,0.07548902794755871,12.0,-0.19010704049034327,8.0,0.0706994236924398,14.333333333333336,-0.16791785597609782,9.666666666666668,0.074297825694076,18.333333333333332,-0.16791785597609782,9.666666666666668,0.07575721470766471,23.0,-0.14843422702572456,11.0,0.07548902794755871,24.0,-0.19010704049034327,16.0,0.06987309377766794,0.0774483740657935,-0.14843422702572456,-0.19010704049034327,0.07548902794755871,24.0,-0.19010704049034327,16.0
12,2_large_2_small_users,DEFAULT_FAIR_PARTITIONER,0.0,37.73699998855591,0.0,0.0,0.0,0.558161608,0.000169212,0.000169212,6.245800006389618,12.86650002002716,5.1602499932050705,9.364000082015991,14.259999990463257,1.4963927977087508,2.4158151241897317,4.360833307107289,5.554999828338623,1.9372871199943529,2.4677920161433238,5.554999828338623,2.4677920161433238,9.07325005531311,14.259999990463257,0.8350513142803468,1.3124108407770703,14.259999990463257,1.3124108407770703,8.775500059127808,1.0559109152446793,11.473000049591064,0.8076480658163734,9.371000051498413,1.3124108407770703,14.259999990463257,0.8624545627443203,4.48800003528595,2.294535744936929,5.164999961853027,1.9937805576570184,4.23366657892863,2.4677920161433238,5.554999828338623,1.8807936823316878,,0.0,,0.0,0.023521020982109515,1.0,-0.24290627386998362,11.0,0.04345148851279178,5.0,-0.18414368017671806,15.0,0.05042935229555915,7.0,-0.1651279734052032,17.0,0.04566598490508981,9.0,-0.15012323119640644,19.0,0.04566598490508981,9.0,-0.15912343490768827,25.0,0.04345148851279178,10.0,-0.1841436801767181,30.0,0.04345148851279178,0.05042935229555915,-0.15012323119640644,-0.1841436801767181,0.04345148851279178,10.0,-0.1841436801767181,30.0
13,2_large_2_small_users,DEFAULT_FAIR_PARTITIONER,1.0,37.752999782562256,0.0,0.0,0.0,0.659351952,0.000169212,0.000169212,6.38574994802475,12.971999883651733,5.291749954223633,9.602999925613403,14.23799991607666,1.5516793998926512,2.5357618590346016,4.5614999532699585,5.763999938964844,2.026432675819617,2.5606396885672336,5.763999938964844,2.5606396885672336,9.122124940156937,14.23799991607666,0.8395494860022029,1.310386076671728,14.23799991607666,1.310386076671728,8.864999949932098,1.0773549170518435,11.705999851226807,0.8158851364347796,9.379249930381775,1.310386076671728,14.23799991607666,0.8632138355696263,4.830833236376445,2.5606396885672336,5.763999938964844,2.1460831791987753,4.292166670163472,2.51088402950197,5.6519999504089355,1.9067821724404583,,0.0,,0.0,0.06384233584965855,2.0,-0.23624965785239754,10.0,0.06397311509782681,6.0,-0.1779105828369237,14.0,0.0733989468234029,8.0,-0.16211237016721838,16.0,0.06399927094746048,10.0,-0.14549998560610491,18.0,0.058481913877746435,11.0,-0.14726622342003112,23.0,0.06397311509782683,12.0,-0.17791058283692368,28.0,0.058481913877746435,0.0733989468234029,-0.14549998560610491,-0.17791058283692368,0.06397311509782683,12.0,-0.17791058283692368,28.0
14,2_large_2_small_users,DEFAULT_FAIR_PARTITIONER,2.0,37.63599991798401,0.0,0.0,0.0,0.70394272,0.000169212,0.000169212,6.343549978733063,12.92300009727478,5.283749967813492,9.38366667429606,14.180000066757202,1.5336718290741467,2.3896045972907975,4.494666635990143,5.434999942779541,1.9967421750289391,2.4144824268234295,5.434999942779541,2.4144824268234295,9.116874992847443,14.180000066757202,0.8390663101419578,1.3050480941288667,14.180000066757202,1.3050480941288667,8.888499975204468,1.0736735656704577,11.666000127792358,0.8180479476512326,9.345250010490417,1.3050480941288667,14.180000066757202,0.860084672632683,4.686999956766765,2.281652562409599,5.135999917984009,2.0821856760403215,4.302333315213521,2.4144824268234295,5.434999942779541,1.9112986740175568,,0.0,,0.0,0.39237351133894466,1.0,-0.23546695909187576,11.0,0.16869442076731295,4.0,-0.17385740634531008,16.0,0.13674026497136557,7.0,-0.16691339331400304,17.0,0.13674026497136557,7.0,-0.1415857358590138,21.0,0.13674026497136557,7.0,-0.14396817501905051,27.0,0.16869442076731295,8.0,-0.17385740634531005,32.0,0.13674026497136557,0.16869442076731295,-0.1415857358590138,-0.17385740634531005,0.16869442076731295,8.0,-0.17385740634531005,32.0
15,2_large_2_small_users,DEFAULT_FAIR_PARTITIONER,1.0,37.70866656303406,0.0,0.0,0.0,0.6404854266666666,0.000169212,0.000169212,6.325033311049144,12.92050000031789,5.245249971747398,9.450222227308485,14.225999991099041,1.5272480088918496,2.447060526838377,4.47233329878913,5.58466657002767,1.9868206569476363,2.4809713771779958,5.58466657002767,2.4809713771779958,9.104083329439163,14.225999991099041,0.8378890368081691,1.3092816705258883,14.225999991099041,1.3092816705258883,8.842999994754791,1.0689797993223267,11.615000009536743,0.8138603833007951,9.365166664123535,1.3092816705258883,14.225999991099041,0.8619176903155432,4.668611076143053,2.378942665304587,5.354999939600626,2.074016470965372,4.276055521435207,2.4643861574895745,5.547333240509033,1.899624842929901,,0.0,,0.0,0.15991228939023758,1.3333333333333333,-0.23820763027141895,10.666666666666666,0.09203967479264386,5.0,-0.1786372231196506,15.0,0.0868561880301092,7.333333333333334,-0.16471791229547486,16.666666666666668,0.08213517360797196,8.666666666666668,-0.1457363175538417,19.333333333333332,0.08029605458473393,9.0,-0.15011927778225664,25.0,0.09203967479264386,10.0,-0.1786372231196506,30.0,0.07955788912063459,0.097507573295425,-0.1457363175538417,-0.1786372231196506,0.09203967479264386,10.0,-0.1786372231196506,30.0
28,2_large_2_small_users,TRUE_FIFO,0.0,50.16600012779236,0.0,0.0,0.0,0.662137984,5.2864e-05,5.2864e-05,8.053600025177001,13.953999996185303,6.802187517285347,12.354333400726318,15.174000024795532,1.8400764482705863,3.7434473402073305,5.199833353360494,8.509999990463257,2.31001037466037,3.780541977104956,8.509999990463257,3.780541977104956,12.334250032901764,15.174000024795532,1.1351755586859107,1.396530304615115,15.174000024795532,1.396530304615115,12.185250043869019,1.1719663124177508,12.733999967575073,1.121462430985138,12.48325002193451,1.396530304615115,15.174000024795532,1.1488886863866834,4.5561667283376055,3.2860949959875683,7.396999835968018,2.0240634066359866,5.843499978383382,3.780541977104956,8.509999990463257,2.595957342684754,,0.0,,0.0,0.23939312345575017,7.0,-0.19362382739763945,5.0,0.19090751802633474,15.0,-0.19362382739763945,5.0,0.18207907134256257,19.0,-0.19362382739763945,5.0,0.17615102941738217,23.0,-0.19362382739763945,5.0,0.19537762764981279,28.0,-0.2381842768380872,6.0,0.1909075180263347,30.0,-0.19362382739763948,10.0,0.17615102941738217,0.19537762764981279,-0.19362382739763945,-0.2381842768380872,0.1909075180263347,30.0,-0.19362382739763948,10.0
